post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:sxbfu7giy35hcpekhb7khwer/app.bsky.feed.post/3ld6ybldadj26,bafyreifa3uvmbuy56zj6xxngvjhbhgs5dmy2ek5ei6djbqojgfxgwmk2nu,post,2024-12-13T14:22:18+00:00,gossipcop-930832,0,0,inbella.bsky.social,251,1,
at://did:plc:p66whzqhogyn4by7eh64brfp/app.bsky.feed.post/3ld6y24ok7224,bafyreiezjumw3h62rqz234xph2ipxxmbuxwctyh3gdbhhtdrklsgk2xjgi,post,2024-12-13T14:18:10.955Z,gossipcop-930832,1,0,lcmerten.bsky.social,754,46,
at://did:plc:p66whzqhogyn4by7eh64brfp/app.bsky.feed.post/3ld6xq22st224,bafyreibei72zyfaplgeuly2x4mbxjm2qw33la5y35cdl7kkvslrmvqmynq,post,2024-12-13T14:12:32.680Z,gossipcop-930832,0,0,lcmerten.bsky.social,754,46,
at://did:plc:p66whzqhogyn4by7eh64brfp/app.bsky.feed.post/3ld6xj4aq5k24,bafyreiadltptsmp2xf6xt5go55fh32jydhmscjsdyuxtca6vrd4c45aefe,post,2024-12-13T14:08:40.101Z,gossipcop-930832,0,0,lcmerten.bsky.social,754,46,
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3ld6vkyvcxqo2,bafyreid66t52hjibm746hixuqxb5y3qjnpwyycu3eiu7xsxhrjo5xidyjm,post,2024-12-13T13:31:53.000Z,gossipcop-930832,0,1,FlipboardBR.flipboard.com.ap.brid.gy,86,0,
at://did:plc:qz4mqv726bpvoiw5gko65lei/app.bsky.feed.post/3ld6syivc3k2h,bafyreibh2q3dxyhcncabpoa2abavmvlcfbopnhrpnfx6l2mycwvxh6xf5i,post,2024-12-13T12:47:47.964Z,gossipcop-930832,5,0,mundocinees.bsky.social,344,19,
at://did:plc:sonejhk2kusxfp6ugoqo2gai/app.bsky.feed.post/3ld6srptt7c2p,bafyreihy5rr4cafwbqqdniyv3bxuo3rmnwof2m32ea4aumtpblddxrfnwe,post,2024-12-13T12:44:00.378Z,gossipcop-930832,0,0,disneyphile.bsky.social,367,40,
at://did:plc:qcv6d23i5gy7iuqzuisrrvyt/app.bsky.feed.post/3ld6jmcpcqc2x,bafyreigm3xt2zc7yqee2nawtf75uzqlvyqb4vrngo5mv5krepx7lemtdiq,post,2024-12-13T09:59:55.149Z,gossipcop-930832,2,0,joshuagynther.bsky.social,348,349,
at://did:plc:tzqxra7g3d2mpi7mq5w23nu6/app.bsky.feed.post/3ld6go5r6rs2x,bafyreicgaqba26zx56wsksr3a7bhkpktfxv7yegx5xbkk4fm2eftfsch6y,post,2024-12-13T09:07:12.318Z,gossipcop-930832,2,0,terrorflix.bsky.social,279,261,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3ld6diti4je2g,bafyreiersnlo4cw56cu4uwlpnsjvg6rzcs47ofwmimvuzv4mwbc6epvzmi,post,2024-12-13T08:10:35.971Z,gossipcop-930832,0,0,news-feed.bsky.social,8940,0,
at://did:plc:2pk7u7ngybd4d53zwmptedwl/app.bsky.feed.post/3ld6bzvflak2l,bafyreib2d5zxlpnxlz64pobzeqngdgrhneeyihjvjj2uksmdmvlkdm4xzu,post,2024-12-13T07:44:21.026Z,gossipcop-930832,0,0,movieangel.bsky.social,70,47,
at://did:plc:5dxxb57bbirixehsiq6mbli3/app.bsky.feed.post/3ld5zrsjiys24,bafyreid7hyglsdnndxxyhn54g36i3drkubtr3n24el6sfwzgdd5vxfuyhu,post,2024-12-13T05:16:39.640Z,gossipcop-930832,20,2,cartoonbrew.bsky.social,3986,23,
at://did:plc:qbqcp4m7k26kwkhzto2otroa/app.bsky.feed.post/3ld5zcm5uuk2p,bafyreigzvxpawmrhkqh4n4wd7j3lueevajwvkjh4qpf34heuclxp53qvdi,post,2024-12-13T05:08:09.650Z,gossipcop-930832,0,0,am12bskysocial.bsky.social,98,185,
at://did:plc:zwxl6dnun52q3ywiao2ad3if/app.bsky.feed.post/3ld5wkrmsbf22,bafyreif5mii5yeybn4vmrqyho3yr2hi76cgmihvobybd5yransinx4sb5e,post,2024-12-13T04:17:55.000Z,gossipcop-930832,0,1,FlipboardBR.flipboard.com.ap.brid.gy,86,0,
at://did:plc:vrg3xi4vjvxidulvbbixcw73/app.bsky.feed.post/3ld5vo5q27x2f,bafyreieaptmkhnwnvwywepu6jigwnpxyefri7fh55bjsoxyqkhxhumgxuy,post,2024-12-13T04:03:00Z,gossipcop-930832,1,0,oxbignewsnetwork.bsky.social,28,21,
at://did:plc:jwxaqww2jv7kopogxplxs6nj/app.bsky.feed.post/3ld5vewfhoh2s,bafyreicrjzgj2dsyiha73odutuuugq5tv2glzjec72rs3ugwkmyf5t5nmy,post,2024-12-13T03:56:49+00:00,gossipcop-930832,0,0,vassorado.bsky.social,60,65,
at://did:plc:af3t3xjqp46wvxpyifnvasch/app.bsky.feed.post/3ld5v2rwhu22b,bafyreigcv527dgnoo6crixomkmf7dodjrf4sl2b3a3xebm45bnrzicofhy,post,2024-12-13T03:52:12.287Z,gossipcop-930832,1,0,file770.bsky.social,2278,739,
at://did:plc:5jdemdb3rp5xgofscxryw22i/app.bsky.feed.post/3ld5u6hrtbk2v,bafyreicmfaasi2n4hi4h77hdef55oejyffvt5gdqlz2sfa3u6wefebl3jm,post,2024-12-13T03:36:22.134Z,gossipcop-930832,2,0,dunenovels.bsky.social,180,7,
at://did:plc:rjuel2idbd5cvtf3toemjznp/app.bsky.feed.post/3ld5te64wtk2q,bafyreihf7sahqqjr4rutiq34baianijijkqqpcq6jecssmaa44ww6xjl4m,post,2024-12-13T03:21:35.242Z,gossipcop-930832,1,1,abcnewsbot.bsky.social,7277,1,
at://did:plc:7myxyt47fpouzpggsqn3psqe/app.bsky.feed.post/3ld5s64apfs24,bafyreighmno46pjcsajxq2vqntll6vtqsvv5v4z3dha2mriuqg4tpwcmiu,post,2024-12-13T03:00:22.555Z,gossipcop-930832,0,0,laestatuilla.bsky.social,40,24,
at://did:plc:ivjy4esmhykfevqjhmu5pkns/app.bsky.feed.post/3ld5nbo5krk2p,bafyreiaytty4upfghktnv4obld6sqbtq2dh45x26olj5hj65h6hwwn4rrq,post,2024-12-13T01:32:52.179Z,gossipcop-930832,0,0,ouniversodatv.com,177,140,
at://did:plc:zeo3or5sqctdmhshdskm2m52/app.bsky.feed.post/3lbzo775fdk2v,bafyreiaf42ufljqqzz2wzmmj2ceybjnb22bycqtgt7tdizlbmlrunmh7wm,repost,,gossipcop-894416,1,1,bathurststbagels.bsky.social,33,399,2024-11-28T18:13:33.589Z
at://did:plc:xkywgpnzsxap6wluxkhlzegg/app.bsky.feed.post/3lahfle47tt2n,bafyreihjhnxifazzojyjsbwiimxs2zjftjfqvrz2q5xwy5gkvu5fhmxs5e,repost,,gossipcop-894416,100,5,outonthemoors.bsky.social,9678,1676,2024-11-08T18:26:10.727Z
at://did:plc:xkywgpnzsxap6wluxkhlzegg/app.bsky.feed.post/3lahfle47tt2n,bafyreihjhnxifazzojyjsbwiimxs2zjftjfqvrz2q5xwy5gkvu5fhmxs5e,repost,,gossipcop-894416,100,5,bornmiserable.bsky.social,14703,252,2024-11-08T18:26:10.727Z
at://did:plc:xkywgpnzsxap6wluxkhlzegg/app.bsky.feed.post/3lahfle47tt2n,bafyreihjhnxifazzojyjsbwiimxs2zjftjfqvrz2q5xwy5gkvu5fhmxs5e,repost,,gossipcop-894416,100,5,snipticker.bsky.social,1995,2320,2024-11-08T18:26:10.727Z
at://did:plc:xkywgpnzsxap6wluxkhlzegg/app.bsky.feed.post/3lahfle47tt2n,bafyreihjhnxifazzojyjsbwiimxs2zjftjfqvrz2q5xwy5gkvu5fhmxs5e,repost,,gossipcop-894416,100,5,howardm.bsky.social,1592,414,2024-11-08T18:26:10.727Z
at://did:plc:xkywgpnzsxap6wluxkhlzegg/app.bsky.feed.post/3lahfle47tt2n,bafyreihjhnxifazzojyjsbwiimxs2zjftjfqvrz2q5xwy5gkvu5fhmxs5e,repost,,gossipcop-894416,100,5,wentrogue.bsky.social,6027,2299,2024-11-08T18:26:10.727Z
at://did:plc:skm5ydzscez7rgxiliyx4bct/app.bsky.feed.post/3lexmkspay225,bafyreigznli7bt4tlq6d35siamwizbypqcp6mf2ng63sqzghkebwmnna24,repost,,gossipcop-930832,34,2,toitoitoi136.bsky.social,171,181,2025-01-05T02:54:30.981Z
at://did:plc:skm5ydzscez7rgxiliyx4bct/app.bsky.feed.post/3lexmkspay225,bafyreigznli7bt4tlq6d35siamwizbypqcp6mf2ng63sqzghkebwmnna24,repost,,gossipcop-930832,34,2,fraserjwd1743.bsky.social,2135,1901,2025-01-05T02:54:30.981Z
at://did:plc:4j6wxd4j2wtvkzbdxvl5z3h3/app.bsky.feed.post/3leubjmghrs2v,bafyreidwekhzhelx4kd7eal6f5npkfydommrn6y2jk2kau6mkju6gtib7u,repost,,gossipcop-930832,6,1,enzoarp.bsky.social,8,7,2025-01-03T18:59:00.620Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,traumbooks.bsky.social,1762,255,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,gracefooly.bsky.social,64,131,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,eddie-ot.bsky.social,425,792,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,mariesotiriou.bsky.social,326,229,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,foxxyglamkitty.bsky.social,455,294,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,ardenpowell.bsky.social,2783,543,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,horrorbutch.bsky.social,239,209,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,katie.bzky.team,38552,328,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,lorehunting.bsky.social,321,1892,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,beasbooknook.bsky.social,496,533,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,devi.bsky.social,3306,642,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,valkyriegf.bsky.social,34,24,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,thelibraryces.bsky.social,962,391,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,alexiatripp.bsky.social,227,280,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,oliviawaite.com,6899,1322,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,highimpactsex.bsky.social,917,44,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,five.yiff.ie,1446,1107,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,badambulist.bsky.social,5289,627,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,meso-zo-ic.bsky.social,21,197,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,pickleonfire.bsky.social,74,95,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,soundshocks.bsky.social,536,187,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,osakanone.bsky.social,786,798,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,madhmstr.bsky.social,1231,3231,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,qweerbb.bsky.social,100,775,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,sutherrose.bsky.social,292,150,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,danifroom.bsky.social,3033,754,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,werechicken.bsky.social,993,1854,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,echocian.bsky.social,546,2022,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,faerynnistired.itch.io,5827,520,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,electromechgirl.bsky.social,191,1757,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,justkay.bsky.social,2362,3371,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,gentleranium.bsky.social,201,210,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,ashleynova.space,5279,876,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,dialogusnes.bsky.social,404,305,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,straith.ca,1873,840,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,bonesrambles.bsky.social,721,309,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,thinpartitions.bsky.social,199,173,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,butterflycore.bsky.social,34,185,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,sydney-bauer.com,8514,617,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,priestessofhera.gunmetolymp.us,92,125,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,ceciliabennett.bsky.social,196,222,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,rochellej.bsky.social,530,751,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,squinty.dork.quest,409,527,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,nametocome.bsky.social,962,3557,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,girlapart.bsky.social,737,481,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,anarkass.bsky.social,138,81,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,tiffanyleigh.bsky.social,4109,2419,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,airfriedrosie.bsky.social,951,310,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,peterjfullagar.co.uk,2043,1809,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,jayeallisonashtear.bsky.social,4313,6807,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,vazdimet.com,992,275,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,smreine.bsky.social,1209,434,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,shuchancellor.online,1949,469,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,shinywhimsy.bsky.social,44,65,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,ashleyphoenix.bsky.social,24,54,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,jreffell.bsky.social,162,235,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,truefeyqueen888.itch.io,2321,8850,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,anastasiabookgirl.bsky.social,91,27,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,jack4u.bsky.social,7,18,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,princessfelicie.neocities.org,120,83,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,dianacronica.bsky.social,18,60,2024-12-31T05:52:25.655Z
at://did:plc:a3ifpbp74ln32mve7tcwv764/app.bsky.feed.post/3lele6dg7qs2q,bafyreihzw26qsbmi4jsskdtxcgeg3r2w6gsblaomgqysr2umnjca5tk6ty,repost,,gossipcop-930832,528,284,genresavvyhrt.bsky.social,64,21,2024-12-31T05:52:25.655Z
