post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:ckawbibgmrwg3lbskfppwtlw/app.bsky.feed.post/3ldyj3ywf642d,bafyreia5et3rj6pwezvrmqxlviw2hwbuaqdsrqt24a3aaau53xfmyvjdui,post,2024-12-23 18:00:00.707000+00:00,politifact442,0,0,wikipedia-otd-bot.bsky.social,7,1,
at://did:plc:bveozxrmwgqzpdlxxtdhraak/app.bsky.feed.post/3ldy2plhjzc2b,bafyreif6ilhpml5bmqw3ibm2uorkvnewdolkipcezsb5pcm7t33wgjhbb4,post,2024-12-23 13:42:32.066000+00:00,politifact442,11,4,nemoblue.bsky.social,1063,939,
at://did:plc:g5jbb5gn77f7v2ya6kmc45l3/app.bsky.feed.post/3ldwcghtozc2f,bafyreihshihbaopfi3izu365ccxrxngwxy2s26eswutacmql4ljvtfmgcq,post,2024-12-22 20:55:16.734000+00:00,politifact442,0,0,diabolama92.bsky.social,21,65,
at://did:plc:bnwgpceahml6a7nemat4ouac/app.bsky.feed.post/3ldvjkkwmvs2t,bafyreidefv2kwg5tgabqjubdwrnrzhhc76stqmmntxyn4jziy4sle523ha,post,2024-12-22 13:30:10.652000+00:00,politifact442,6,4,judah-grunstein.bsky.social,8232,1040,
at://did:plc:oy6lfchxrtjsohotaeiszm5p/app.bsky.feed.post/3ldtzmgsca227,bafyreiczhlffbrwjllvrsscbighyfphgu7avxyb4lnajl3g5fdtvl6hxii,post,2024-12-21 23:12:13.816000+00:00,politifact442,0,0,dirkshouse.bsky.social,5,18,
at://did:plc:edihxtb7s4q5pzpugazejhde/app.bsky.feed.post/3ldlvyp7cok2q,bafyreicyegjczygh3fgeu2xmevwmtzjantfnhenoync6rsj6qxrej64lc4,post,2024-12-18 17:46:12.410000+00:00,politifact211,7,2,estherbgood.bsky.social,3749,6683,
at://did:plc:v7e2mavuqgjnludex7csmdhn/app.bsky.feed.post/3lbwwpm3ltc2l,bafyreidspj4yx22coir3cvyrw2ckenfbqwy3yrju5taukz72opznlszvve,post,2024-11-27 16:07:54.759000+00:00,politifact211,4,0,tacittaciturn.bsky.social,147,151,
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6nu7rzyde2u,bafyreiejeo5pagl376nz2fehztbxekoguwgyjqx6nsubi26cfix6dtqwle,post,2024-10-16 21:13:44.073000+00:00,politifact211,40,9,chrisgeidner.bsky.social,206002,1240,
at://did:plc:36eqtmzysqf7wsslczw4uxcd/app.bsky.feed.post/3l6ntuvg2wa23,bafyreidlzfotnsvjtr5rqnibqc2vdc5tahbsdegxfepfpskuttyvvstisu,post,2024-10-16 21:07:38.499000+00:00,politifact211,27,0,chrisgeidner.bsky.social,206002,1240,
at://did:plc:4bh3xuzgokvn24kfyzdrqtnh/app.bsky.feed.post/3kutympeqvs2c,bafyreiaymba6u32hzmkjbexyjv5bh3dufpznxnplikb223lz23hudei6sm,post,2024-06-14 01:36:34.554000+00:00,politifact211,0,0,dfhak.bsky.social,4649,9371,
at://did:plc:zpj5ioboummlu2yzbvvzftb7/app.bsky.feed.post/3krhadxxaj626,bafyreiccnjxgk354eviv7vkuaqcxrwe4picjdpr35qfdigpee2dioajltu,post,2024-05-01 19:34:40.053000+00:00,politifact211,4,3,cwnidog.bsky.social,6682,6337,
at://did:plc:eoss3vmzem55cm5kuddhdmwn/app.bsky.feed.post/3kp3noyxcwc2n,bafyreiain66yyyp5yw3fwkwtaymhbk7qadivxuaqygrckyvyukoz72rb4a,post,2024-04-01 18:11:08.773000+00:00,politifact211,0,1,sababausa.bsky.social,3946,835,
at://did:plc:o4ftebbdvqokkiqlhbprtfsk/app.bsky.feed.post/3knmajtjuqs2j,bafyreiei2cif4wcrzzdjsl7s6i4gnfqhsgbtxqeloozxvano6xxzppq2ze,post,2024-03-13 21:40:28.859000+00:00,politifact211,3,0,peterorlowicz.bsky.social,2283,994,
at://did:plc:eipoeaq6kqe5iohk7om3acsi/app.bsky.feed.post/3lbpkcrngcx2a,bafyreifa6aidadhnlmhdvezivynpzh7oe2xnyha6qhlgwnhmxzpnf7y5qm,post,2020-07-17 05:35:39+00:00,politifact8085,0,0,schweglermike.bsky.social,507,1778,
at://did:plc:fh5y6ywtyqxlypxn577uiofe/app.bsky.feed.post/3le6x5qzhzs2t,bafyreigzaanhpkeob2dpfl7zrric26zybtceyatqkoalorvcedlnhfgozq,post,2024-12-26 07:27:30.838000+00:00,politifact7923,2,0,iliasnyc.bsky.social,2751,2612,
at://did:plc:jg56koklewawajudcs6bxh6b/app.bsky.feed.post/3ldtlna5d2z2l,bafyreifhruoovelpo7wkpl34vsvyxtgubfolis6k6fl62putr6m6qbyztq,post,2024-12-21 19:02:07.950000+00:00,politifact7923,135,10,johnedwinmason.bsky.social,6184,789,
at://did:plc:gdiopl3s4pd6opddpphub4ms/app.bsky.feed.post/3ldronqbuhc2o,bafyreihy6djnksp7me5nvn2umombtp4lnurttldcwlfq5tyx5rm7ykvpz4,post,2024-12-21 00:50:46.682000+00:00,politifact7923,2,0,hategop.bsky.social,4967,8817,
at://did:plc:3z5czvpv4t7ew25oxiehegxq/app.bsky.feed.post/3ldrlnhdfyf2s,bafyreieb2czum6xew24zmjht5vrqtiic3bxupm7kijnt7vkfsqp4ggo5oi,post,2024-12-20 23:56:56.065000+00:00,politifact7923,2,0,boneyardz.bsky.social,3165,6154,
at://did:plc:gxrkfvne2rc3jxyj2fuoiwq5/app.bsky.feed.post/3ldrbke2puc26,bafyreid7tbrhoprle6hiiff5rsldh6s5pbvh73kzrl5e7j7e3kofwq3kg4,post,2024-12-20 20:56:14.553000+00:00,politifact7923,7,1,astartiel.substack.com,5626,5187,
at://did:plc:ttrj47cjxqpj2qvtmaqoqqxn/app.bsky.feed.post/3ldq7atbdi22r,bafyreicl5u6gkbz3j7ru5zpu27yyjczk2jt2rrmp5el6lrsfwme4zfoxxq,post,2024-12-20 10:42:27.737000+00:00,politifact7923,0,0,todoscojones.bsky.social,1275,1362,
at://did:plc:mgirdry3xewuqjnknhkxxphd/app.bsky.feed.post/3ldpfntxka22z,bafyreibm3fcunm66ldxovszgqjcpzrxwljxtliwyerdqfzpbxswmnlrkfq,post,2024-12-20 03:04:27.384000+00:00,politifact7923,1,0,beingthecowboy.leftist.gay,328,903,
at://did:plc:bpauwkrhqbgsvu22rcjlnmzf/app.bsky.feed.post/3ldjcmohrdk24,bafyreicr5gl56eyxdr4mwnfvjxv3p4zkfuoya2ivynqsoqadh3wuvh4h74,post,2024-12-17 16:54:08.415000+00:00,politifact7923,44,4,web.kim,93106,17546,
at://did:plc:dywmwobylaymdbz2ggt3otty/app.bsky.feed.post/3ldbpjvgmpk2j,bafyreiawf26x3h6nd6gmwci7qujuilskaincvvbq6ospp7inefqadnxgem,post,2024-12-14 16:23:55.790000+00:00,politifact7923,0,0,jacobtolley1u1.bsky.social,7799,22801,
at://did:plc:ue7vqkolz6mtrueiwkplntc3/app.bsky.feed.post/3ld3bnnjnys2b,bafyreiau3tw4rsqhhgch2stowxjcdcbgotixq6btqd5j6k2mwnpxkfz3hi,post,2024-12-12 02:59:30.897000+00:00,politifact7923,0,0,dotoole.bsky.social,20,3,
at://did:plc:n4xnkejnt37mkg7td4vkzuxe/app.bsky.feed.post/3lebiptgzx22u,bafyreid5nvb75ylhctbafjatt62cb455uiiptffw3gqb4sfat5sjatjuzm,post,2024-12-27 07:47:10.460000+00:00,politifact923,8,0,thechiller.bsky.social,3235,874,
at://did:plc:m3pi3odmfx2ufz2aoo7ncagv/app.bsky.feed.post/3leb5m3377s2i,bafyreibcmhhc5uc63sxwsrxg4fgwrqgm6cfinmzsi6huokaeozv3xsidwe,post,2024-12-27 04:28:13.092000+00:00,politifact923,0,0,optimstie.bsky.social,7080,3237,
at://did:plc:vbizgao7bkz6eaenimdl6zce/app.bsky.feed.post/3leacqkn2fc2u,bafyreibe6vpn74hg6ury72dkosbu4ltowbqgr56fna4miji7ipvya4wi3i,post,2024-12-26 20:27:32.593000+00:00,politifact923,0,0,glory-b.bsky.social,70,114,
at://did:plc:z7n366lyz2uttvzdw2cjzlub/app.bsky.feed.post/3le6llg7r4e24,bafyreicbswryxnae2q6bi2qmjwhoet3duwmbucrdgvbcqc23icx2pmdbq4,post,2024-12-26 04:00:23+00:00,politifact923,0,0,lisafedica.bsky.social,197,408,
at://did:plc:m3pi3odmfx2ufz2aoo7ncagv/app.bsky.feed.post/3le6dk35dm22e,bafyreicrpkmi64runsej4ei7szsuf5ooksunod5ji6bscdxyv2zxgswb2y,post,2024-12-26 01:36:29.288000+00:00,politifact923,2,0,optimstie.bsky.social,7080,3237,
at://did:plc:gmcx2aeglfdgos3kem3iauzr/app.bsky.feed.post/3ldv4ahslrc2p,bafyreicvtzbrv3lomppooxatc7toqwctv6a4ajxbmmwsos4lzq4m5rq2p4,post,2024-12-22 09:31:53.182000+00:00,politifact923,0,0,libabun.bsky.social,1,8,
at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.post/3ldmitfq7xc2s,bafyreiemubhj7pd2gnfnrv7fvpthmr2bgpajrvxmh6amoplkxnelg6uj4i,post,2024-12-18 23:23:15.801000+00:00,politifact923,7,0,markrubin.bsky.social,14784,1749,
at://did:plc:z254uofi4vube3kxofa5rhvh/app.bsky.feed.post/3ldjruiooo223,bafyreib6a4pi7dui6fbkwwef6hi4yatr5vtrd322o3f53wumonjzmkq4ii,post,2024-12-17 21:26:56.913000+00:00,politifact923,0,0,drpwilliams.bsky.social,743,384,
at://did:plc:qqxtdcmqbtslszk4gezq4kio/app.bsky.feed.post/3ldixsgqydk2t,bafyreiafs37zuezzmjpo2vvzehmxb3czsuzen2ofyxcal2l2dczjsd3k6q,post,2024-12-17 13:40:30.493000+00:00,politifact923,0,0,jaredcosulich.bsky.social,127,1284,
at://did:plc:f53wwu2pfeendokbvr3bmby7/app.bsky.feed.post/3ldgsqvbp5s2t,bafyreidr4cobd4fwi5vdsagunkue3dxs6ehoika4t3a6fzpb7e6dj3ei5a,post,2024-12-16 17:04:50.428000+00:00,politifact923,0,0,bucks-county-lib.bsky.social,51,166,
at://did:plc:g4tragwdm3slrsn6rj4hhrwz/app.bsky.feed.post/3lebifc3nme22,bafyreifgwog4g5uirv6kneunneh2zocmqtv7qjamei6ebwg6rka4vr3l2a,post,2024-12-27 07:41:15+00:00,politifact7595,0,0,flash2trend.bsky.social,73,8,
at://did:plc:oysvbqz43onfqcacaryh5tax/app.bsky.feed.post/3leank6ooga2k,bafyreiaxpcs5aqmi5my6azt7bq6kyezk3scfw7salfskxqm6qvzfrqfb5y,post,2024-12-26 23:40:48+00:00,politifact7595,0,0,jakmaron.bsky.social,31,8,
at://did:plc:3puuhos3mbjqfs3trs7tmg4h/app.bsky.feed.post/3leal4xz5jl24,bafyreibqzyb4v6pwy3dh6pzbhf6vqxhrhqdxkydx7dajagmb3y774m4x6m,post,2024-12-26 22:57:37+00:00,politifact7595,0,0,whispernews.bsky.social,48,15,
at://did:plc:aiwdikara4nttlpz3k43gsuq/app.bsky.feed.post/3le2vdr3iys2c,bafyreien22ayv2525br2vfndbw2pff2n4jdyci2hbtxjg45qewjpvwhup4,post,2024-12-24 16:44:25.800000+00:00,politifact7595,2,0,calizaybak.bsky.social,1051,1351,
at://did:plc:fzmibrixj6jf4zasjfx5umli/app.bsky.feed.post/3le2nntmlyk2x,bafyreieltusjvwyjstf4j4ad6h6lufkjfc2rp5xtiieadgj25dimldoho4,post,2024-12-24 14:26:54.083000+00:00,politifact7595,3,0,egrattan.bsky.social,279,184,
at://did:plc:kflfw6s3wi27ky7pq5udln46/app.bsky.feed.post/3ldzfrncfjc2i,bafyreib527l7364tye5pcp3flertb227etc7z7qyjdsa3inh66eflq5hnu,post,2024-12-24 02:33:11.977000+00:00,politifact7595,0,0,knightsbridge.ltd,38,299,
at://did:plc:k4n42z2ucdgmpgdkj43boboy/app.bsky.feed.post/3ldxyj6byub2q,bafyreigr35uo6vluo65axa3tf4f337exvzrpklkr6fplndq3n2rmoo4qoa,post,2024-12-23 13:03:07.810954+00:00,politifact7595,0,0,global-news-2024.bsky.social,279,0,
at://did:plc:fyihjgkzw6z6ympivjz5fipf/app.bsky.feed.post/3ldxvqtkzhg2y,bafyreifuzw5ejsfs4gxnroonsgkrjnemhebjcuswfbjgdpkzs52bhricuq,post,2024-12-23 12:13:44+00:00,politifact7595,1,0,yardhype.bsky.social,47,1,
at://did:plc:k4n42z2ucdgmpgdkj43boboy/app.bsky.feed.post/3ldxtbxnr7h2u,bafyreicnb52bsbjhlzjvvncca5ionauk7uamb2bae2ylogijbn7vk5ex3e,post,2024-12-23 11:29:37.390898+00:00,politifact7595,0,0,global-news-2024.bsky.social,279,0,
at://did:plc:k4n42z2ucdgmpgdkj43boboy/app.bsky.feed.post/3ldxpvdxvbh2q,bafyreigxf7aealrksgkzo5e63szkkzpygdtx4rrfwmsgpxtghkkgrv2e2i,post,2024-12-23 10:28:52.906252+00:00,politifact7595,0,0,global-news-2024.bsky.social,279,0,
at://did:plc:swlevxcn2wb2yz3i6efyivjb/app.bsky.feed.post/3le5yh26vds2i,bafyreibgtyv7cjy4xeu4mqajywdtfrcx6lcdud5asmgj2mz5tmga25xyru,post,2024-12-25 22:17:56.467000+00:00,politifact339,3,0,dicer.bsky.social,287,80,
at://did:plc:acv4ytdlpduxjnsfcqxrd524/app.bsky.feed.post/3le5qp2v2hk2t,bafyreiebcydsb3myjklntg4xajbgjh47vh6ovr2o2eiptmgry6d44cdxgu,post,2024-12-25 19:59:15.694000+00:00,politifact339,0,0,leo.unglaub.at,10,39,
at://did:plc:3w7hilvyh4qnphvyr52p77ns/app.bsky.feed.post/3le2kykj4l22k,bafyreia4i4jauwronkazqyg7h6ijeu23epnlooz7wrfos4f7pcl55ousmy,post,2024-12-24 13:39:12.404000+00:00,politifact339,0,0,otheranthony.bsky.social,406,378,
at://did:plc:uesw2ghpkazuh7fpzhc5woia/app.bsky.feed.post/3ldz3jvtao22k,bafyreieplu5ka24pqtiak6mt75yogejj7icmnpg6vo3oqtnmlxaju7ln5y,post,2024-12-23 23:29:55.085000+00:00,politifact339,4,0,kevdgrussing.bsky.social,550,1500,
at://did:plc:fh7zgatmjlgwgyzupez7hjap/app.bsky.feed.post/3ldstfbug3u25,bafyreifsu6sa3qzgenavcydegxrg72jh6mqvchvbegxqxloyjqozalw2sm,post,2024-12-21 11:48:11.475000+00:00,politifact339,0,0,vadsker.bsky.social,26,12,
at://did:plc:cdgr47sxl2kvm6obmdrxykvz/app.bsky.feed.post/3ldqfne57ps2d,bafyreidi27gzhvyxjse6yx4b6aislqiblqgac4rpqpigsdu72aa6u56txa,post,2024-12-20 12:36:50.526000+00:00,politifact339,0,0,mempire25.bsky.social,102,153,
at://did:plc:msovagwqdq3ew2rrikvpqp7c/app.bsky.feed.post/3ldjyh65qc22h,bafyreigeyjkxdavvar3iodzs2usnsvbsux73rsysnm5iw4tc4yn6vpqqzi,post,2024-12-17 23:24:45.857000+00:00,politifact339,5,0,tom.limitbreaknetwork.com,491,436,
at://did:plc:aurigldryxl7ssopxg6qqzhe/app.bsky.feed.post/3ldjxebvpbk2z,bafyreiffbcineihqadiu4dejcst7bhozjxyfriii3vqchdrfl6eblgruge,post,2024-12-17 23:05:15.382000+00:00,politifact339,0,0,itsatomster.bsky.social,1033,729,
at://did:plc:rs4j3jdxppycjmrjesjenbdk/app.bsky.feed.post/3ldju2viwec2u,bafyreifxuhkrdd73j63osbom5iyydsk4lofz6633bx47lte2yv4njcln2i,post,2024-12-17 22:06:09.269000+00:00,politifact339,1,0,gammaroomba.bsky.social,6,7,
at://did:plc:gdsf2otitrle3a5xb45o24k7/app.bsky.feed.post/3ldiquym5lk2z,bafyreif6ecwf6vb32hqfb7qifnthea5auukh2kiyohnihsngbo5asbg7ru,post,2024-12-17 11:36:40.112000+00:00,politifact339,13,9,meddmohub.bsky.social,38,39,
at://did:plc:mpcr7nzcscts3a32pptrmjww/app.bsky.feed.post/3lebsqyuc7k2o,bafyreia6b3x65rsb5dpfnuu5expyy245ylbibyx7p56hbn5qpxbejcicw4,post,2024-12-27 10:46:47.118000+00:00,politifact12770,0,0,solodeum.bsky.social,12,35,
at://did:plc:wdiheshmgqmhy6qtjtisocuq/app.bsky.feed.post/3lebsqy6f2227,bafyreielwp22lep7qbn4tanfakam2prtsqd2q7r54uxlqmsturjptol454,post,2024-12-27 10:46:46.400000+00:00,politifact12770,0,0,ceutamary.bsky.social,22,17,
at://did:plc:7q7yrzelfy3hef67kdigilvw/app.bsky.feed.post/3lebsqum2tk26,bafyreih3jo3jhmbhyoct7skaglytji53ldzd5ubiyjfez2kg3vjs7mbec4,post,2024-12-27 10:46:42.655000+00:00,politifact12770,0,0,shyznogd.bsky.social,1590,1001,
at://did:plc:abcxftkxk5njjcaa7kt7ydiv/app.bsky.feed.post/3lebsqij7wk2e,bafyreicct5f25c3xaxvszrykvjvhrusax6d6ad63s345b2gaeg7a76nexm,post,2024-12-27 10:46:29.978000+00:00,politifact12770,0,0,jesus74.bsky.social,998,970,
at://did:plc:hsoncmrlxgdyijofcvfucc47/app.bsky.feed.post/3lebsqcov222h,bafyreicq54dnhxtypbeizfuijckl6t5ycgyabsl2aztyl3kjzx5vovukue,post,2024-12-27 10:46:23.869000+00:00,politifact12770,0,0,colombiatalcual.bsky.social,93,180,
at://did:plc:d6rpoo5b5ys5zpunpzwx5zv4/app.bsky.feed.post/3lebsq2fnqc27,bafyreieb6kifsywhjoprqedrfxpgcw55e5iaywrsaavuor2t2wd5knzapu,post,2024-12-27 10:46:15.181000+00:00,politifact12770,0,0,fernandoartes.bsky.social,45,42,
at://did:plc:6ldmdql6p2xewzwm72hjo7b2/app.bsky.feed.post/3lebspuzlus2t,bafyreifn53uhmgpjvvqjztqolnb2cls7dx7dk4xja5jtihzy2t77r3gqm4,post,2024-12-27 10:46:09.543000+00:00,politifact12770,0,0,daaanaka.bsky.social,17,15,
at://did:plc:edt7gsnit7ymu7u6tfrm3ggz/app.bsky.feed.post/3lebspunvu22f,bafyreiaijttbog2jh42d56o737njizy2vwpj65rhphnfr7d76dcpp245q4,post,2024-12-27 10:46:09.161000+00:00,politifact12770,0,0,oxetresvezes.bsky.social,212,139,
at://did:plc:qu5l564lgbmz2nsod2m47jlf/app.bsky.feed.post/3lebsp7k4u22z,bafyreideitsba4tfpc4ehdqakfzgoaw4m7fwjp7kiyojufzwyy5fjriwam,post,2024-12-27 10:45:47.015000+00:00,politifact12770,0,0,tuliofm.bsky.social,99,39,
at://did:plc:rmwt56fehcqb4qbfgpo6ayie/app.bsky.feed.post/3lebsozup6s27,bafyreicilpn3eshaq5ick37omgq4yrjl3d6ohwgimejcm52xetpftvak3u,post,2024-12-27 10:45:41.070000+00:00,politifact12770,0,0,kikitaencubierta.bsky.social,1381,102,
at://did:plc:6puplzzknefmlbj6htxttvxt/app.bsky.feed.post/3lbkm5qa7g22d,bafyreigiygpafg67bm2fu4xhzysknvowivajbw36hiylhqxvy4cmgzfhcu,post,2024-11-22 18:27:00.837000+00:00,politifact673,0,0,stevengeo.bsky.social,840,800,
at://did:plc:v4b5krs6zdhmnctvbn3qpply/app.bsky.feed.post/3lebgcpbcvs2g,bafyreifym3mpwztfrfpmjmztb7ui32v4hxsgjlnygb2slgnuroossyutwe,post,2024-12-27 07:04:02.357000+00:00,politifact12751,0,0,acemaxx.bsky.social,362,86,
at://did:plc:gja4y2prlgczntb5c6epoziz/app.bsky.feed.post/3le3qzk64bs27,bafyreigzbwjhaoncd7kr2s5n3n7czzuj5tlgcj5pr54rvav7xo3zauyzle,post,2024-12-25 00:59:47.788000+00:00,politifact12751,3,0,zxzxcv.bsky.social,24,1,
at://did:plc:wj5kvgounn6ciqi3kdn6mgas/app.bsky.feed.post/3le24vpp4vs2v,bafyreie4vmqhl2wmofa25o3a4fgnb5lhutrama6n2wlvsydmw3k547wvhq,post,2024-12-24 09:27:04.775000+00:00,politifact12751,5,0,derbyshiredro.bsky.social,3060,850,
at://did:plc:66euv3thssfw6o3gid37vm2l/app.bsky.feed.post/3ldyhevz5rc2t,bafyreiatw7h3qiith3u4pgu7c5pph4ryhe6iyy57fklyfawqgmvun6hvuq,post,2024-12-23 17:29:12.639000+00:00,politifact12751,4,0,roypjr.bsky.social,60,53,
at://did:plc:nkbgomb22xiqi62gudkrod7y/app.bsky.feed.post/3ldvy5aegvc2o,bafyreiddisd33hfk6ms7yi6eh7dhhhzyfug7g6m7vpngw2fiaxvqm7xt5i,post,2024-12-22 17:51:09.488000+00:00,politifact12751,10,0,loub70.bsky.social,24,3,
at://did:plc:xbind3kwdosxb2wsfzvvvkt2/app.bsky.feed.post/3lduo66ws4s2h,bafyreiggsjmqpejmkmhvocf37mmupffhdbzedoycf2qzn724wp4mbjbwrm,post,2024-12-22 05:20:04.392000+00:00,politifact12751,0,0,bluealways.bsky.social,9758,3212,
at://did:plc:nh56tgdri4zshz5nne6zo4nf/app.bsky.feed.post/3ldthq37ny22p,bafyreicld6qup2bcl3lxg3pyqyfsegsualpw64vmefgpc4d32bjodbm2vq,post,2024-12-21 17:52:08.537000+00:00,politifact12751,0,0,c-shore.bsky.social,883,500,
at://did:plc:q5h5pgdjnqrlwbikt72xhrwp/app.bsky.feed.post/3ldqvisjtxw2k,bafyreiabfs7xgi7ode2h4ylid3qmwtny23sqaqe3oli664bfkrj2a7elp4,post,2024-12-20 17:20:37.708000+00:00,politifact12751,1,0,nanapone.bsky.social,6186,1370,
at://did:plc:did5psctmmw4j4xlxu64uvzq/app.bsky.feed.post/3ldqm6q33622s,bafyreiexf5viqv2pjgdu4rdide7km4xriscl3foyhjbdktb4ujvm47ifaq,post,2024-12-20 14:33:55.920000+00:00,politifact12751,1,0,jefftrnka.bsky.social,6197,8027,
at://did:plc:tgcadxd5wfhefowhxihx6cq6/app.bsky.feed.post/3ldq3ze3g5s2u,bafyreieqmmo7bfpoms4dk6uqneh2vtqs3wpyfn2owpmw7bdacvef72bqhq,post,2024-12-20 09:44:35.708000+00:00,politifact12751,1,0,stateside.bsky.social,314,336,
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3jwxeyl6tu22v,bafyreih2uzzxvgpy4fl76yxl2tfm25mtdj6wln55cssncx65jdaq6b5fpi,post,2023-05-30 15:20:07.926973+00:00,politifact179,26,3,nowbreezing.ntw.app,11547,7,
at://did:plc:wackbvl4w7twzghpbsnwd6by/app.bsky.feed.post/3ldnqpui6bc2z,bafyreifdheutzugduq3sd4jvqsdlsernuw4pcev7xurz4ddnhim3zh22ru,post,2024-12-19 11:17:06.721000+00:00,politifact8119,1,1,maxlucasramsay.bsky.social,500,13,
at://did:plc:6oiln5robmu64zoaaunds6tt/app.bsky.feed.post/3lcj3dbuqcc2j,bafyreia2ilwcxwxlvf26zp3sgtpxvtvatoerqepuykazi3dze75y5x7zwq,post,2024-12-04 21:18:25.397000+00:00,politifact8119,1,0,provoqio.bsky.social,24,13,
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3l5abjwhzbt2p,bafyreiertstci4maxdlalnd3ihjg3hdtwapsycmkiit55jtad2dssewu2u,post,2024-09-28 18:09:34.082000+00:00,politifact8119,61,21,ketanjoshi.co,38931,2380,
at://did:plc:eeuep4abad6zsg2ukvfgcbdi/app.bsky.feed.post/3l36zpfyyzj2z,bafyreicowwf2uvaneo7g53vn4pogfob5ld62tmmkcj2o6opfo4353fpnxe,post,2024-09-02 19:26:26.079000+00:00,politifact8119,3,0,kellybdevoe.bsky.social,2591,1231,
at://did:plc:bx4fg3ggc6i26ymdj3gg5o7h/app.bsky.feed.post/3kwuqmexxyp2x,bafyreiesyantccnxcmqdsfpcmkgynya76euck5u3wsgnuivsx7pmz3kzzu,post,2024-07-09 19:36:16.629000+00:00,politifact8119,0,0,heim2yankel.bsky.social,272,275,
at://did:plc:eatjcey5gbrkfohsiltz3hnr/app.bsky.feed.post/3kwfntsdrxl2c,bafyreibdd6yztge5ckjewjzwa3r6qrl7nb7t4izkoaczswd264yhiv2tlu,post,2024-07-03 19:36:48.582000+00:00,politifact8119,1,0,margareterosali.bsky.social,10015,7214,
at://did:plc:qnuarpt5kyqqsdhw4n2xsv6n/app.bsky.feed.post/3ktgaxrv6q22q,bafyreigz772ldmjqfbv3yyktubqnfmpueurefduqkccvn4ovesu3lpli64,post,2024-05-26 21:03:28.200000+00:00,politifact8119,1,0,itsperfectlysafe.bsky.social,264,92,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3ko37rv65i42g,bafyreihr5y4a4fbnu2aglbxgq2lu62777duy3mdkfjr7tpydb4rt23j4qm,post,2024-03-19 20:37:01.390000+00:00,politifact8119,0,0,news-feed.bsky.social,8811,0,
at://did:plc:jnwwvkcdwo5oflhtrv26io5n/app.bsky.feed.post/3kghia5r2i62i,bafyreib6l6ovkxuxsvobfnwgrgztgudqs7arz3vrzmoupyjdjo5ba6dcim,post,2023-12-13 22:18:33+00:00,politifact8119,0,0,handle.invalid,0,0,
at://did:plc:3msfyekxdfndjez3dsrcqkcm/app.bsky.feed.post/3lb6uppnvk627,bafyreicrvev5uyuzdnvxd3czefmlzxacctals2o4x4e7bdd45e5ojjqscq,post,2024-11-18 02:28:17.300000+00:00,politifact11931,0,0,fuzzyblumonster.bsky.social,280,802,
at://did:plc:b3f7expj6qf5dgzg22uttmwr/app.bsky.feed.post/3ldylsklm622c,bafyreicsfyo3g2ltljiemvhjpkubprv3ca4igzyvj3zrodrrxfxilkxn2q,post,2024-12-23 18:48:25.424000+00:00,politifact567,0,0,jawanaka.bsky.social,63,207,
at://did:plc:2373gmka6swamb3wwcdqoefs/app.bsky.feed.post/3ldwijlf3os2y,bafyreigiw7a5jr2ir4qdba5fakkel3hohdebuj7a5omd7oi3sbxwxjt6oq,post,2024-12-22 22:44:23.567000+00:00,politifact567,1,0,steve1970peng.bsky.social,1747,3180,
at://did:plc:do7lgxjyacgltz7g3m6oupsz/app.bsky.feed.post/3ldvuvuspds2u,bafyreigpar5rcul36cyvivnxmyo552lcnqxtbghker4chimsrgvqagifrm,post,2024-12-22 16:53:21.266000+00:00,politifact567,0,0,empiricist49.bsky.social,168,338,
at://did:plc:nnbgrmoumgoe6ydsnav7u62g/app.bsky.feed.post/3ldoh6p7qys2m,bafyreih5r47qcrd7seya6of72msgcdmjf43vxju2d7ozrwi6b5m2zv7juu,post,2024-12-19 17:59:06.838000+00:00,politifact567,0,0,auntiespeakstruth.bsky.social,248,137,
at://did:plc:gplicojf44bdw2bo5lsamhc5/app.bsky.feed.post/3ldhxmmsves2a,bafyreigwbckuflepnhyoyyvp5c3hb3k6a4jow6k4qystnrpyapz4rhdih4,post,2024-12-17 04:04:35.777000+00:00,politifact567,2,0,2nd-act-rn.bsky.social,564,999,
at://did:plc:h5eod3i62g5ypiisk3bnoklw/app.bsky.feed.post/3ldhun2wh2k2q,bafyreiauov5gxrbch4pmbt6gupync3lae4f3p3gxt2ynbugrwa6tm4ek4y,post,2024-12-17 03:11:09.355000+00:00,politifact567,0,0,theanonymous.bsky.social,1330,3113,
at://did:plc:3kmqd22tsc63vx5ajct2yq2a/app.bsky.feed.post/3ldhcqzcd6s2x,bafyreifhlrqstgg34izg2dcqsbyiqp3wanibj5obbt55m3f7gasj532gvm,post,2024-12-16 21:51:14.472000+00:00,politifact567,0,0,lasagnaless.bsky.social,277,2325,
